"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
2.16156636045873e-101,2.26269683709027,0.927,0.216,4.00603093583817e-97,"0","Timp2"
4.01201254998788e-101,1.95709738931367,0.938,0.244,7.43546285889253e-97,"0","Mt2"
5.52252230561722e-101,1.69627112183005,0.986,0.635,1.02348905890004e-96,"0","Fos"
7.56791001766281e-101,1.16860252519633,0.999,0.771,1.40256076357345e-96,"0","Bsg"
9.41542575471913e-101,2.32100471545378,0.927,0.228,1.7449608551221e-96,"0","Zfp36l2"
1.30225011740925e-100,2.90061165997666,0.87,0.161,2.41346014259456e-96,"0","Gas1"
1.4016078413052e-100,3.47137587119119,0.77,0.08,2.59759981229093e-96,"0","Kcnj10"
6.37340111281119e-100,3.0709586950553,0.772,0.087,1.1811824282373e-95,"0","Slitrk2"
9.51364697408206e-100,2.60708090871488,0.785,0.114,1.76316419370663e-95,"0","Prelp"
2.25776058222392e-99,1.89887172209767,0.94,0.266,4.18430768703559e-95,"0","Rax"
2.28115685316285e-99,3.4126030425822,0.8,0.087,4.22766799596671e-95,"0","Cxcl16"
2.61936995066014e-99,1.62023488563344,0.846,0.141,4.85447832955844e-95,"0","Trf"
1.21495670420746e-98,1.83640248652515,0.95,0.306,2.25167925990769e-94,"0","Cspg5"
1.45381182511462e-98,3.43705943496887,0.721,0.068,2.69434945548492e-94,"0","Frzb"
2.48144653896103e-98,2.75354800237477,0.828,0.134,4.59886487065647e-94,"0","E130114P18Rik"
3.4581668968739e-98,3.05970078279315,0.752,0.1,6.4090207099764e-94,"0","Luzp2"
6.01203219683684e-98,2.32388939333465,0.904,0.159,1.11420992703977e-93,"0","Clic1"
1.00056995571881e-97,1.93220092314158,0.972,0.357,1.85435629893367e-93,"0","Cdh2"
1.69824970711023e-97,2.45288823242252,0.84,0.162,3.1473661821874e-93,"0","Ccnd3"
2.47159142994582e-97,2.51161966778423,0.816,0.167,4.5806003971186e-93,"0","Socs3"
7.40345341413502e-97,2.97899174433426,0.775,0.112,1.37208202124164e-92,"0","Prex2"
8.03461373645789e-97,2.03050627087082,0.96,0.236,1.48905496377774e-92,"0","Synpr"
9.1542275078475e-97,1.43966896237974,1,0.596,1.69655298402938e-92,"0","Car2"
1.97963057585287e-96,3.13651517568692,0.734,0.077,3.66884934622812e-92,"0","Col2a1"
3.83199397134868e-96,2.4614712746656,0.889,0.154,7.1018344271005e-92,"0","Anxa5"
6.29555556876363e-95,1.9077854115353,0.976,0.283,1.16675531355896e-90,"0","Marcks"
7.43090458305369e-95,2.52436500857368,0.831,0.143,1.37716954637734e-90,"0","Rhoc"
8.42054242230641e-95,2.74845151182834,0.792,0.123,1.56057912712605e-90,"0","Adamts1"
1.28429849020055e-93,2.33840878055528,0.842,0.165,2.38019039188869e-89,"0","Ddr1"
5.25147239600575e-93,2.19050134396294,0.885,0.199,9.73255379151745e-89,"0","Kcnk1"
7.40871226877955e-93,1.67202665293113,0.981,0.37,1.37305664477291e-88,"0","Laptm4a"
8.73551245388835e-93,1.60425583683844,0.994,0.458,1.61895252307913e-88,"0","Ctsl"
1.20379591381572e-92,2.37744794682846,0.721,0.073,2.23099496707468e-88,"0","Enpp2"
3.07135195769412e-92,1.76169761539244,0.973,0.264,5.69213658319451e-88,"0","Pax6"
4.96352132270346e-92,2.83573374293227,0.772,0.118,9.19889406736632e-88,"0","Cav2"
3.91177748134183e-91,3.15682409753401,0.771,0.106,7.24969720617081e-87,"0","Nt5dc2"
5.90862772490173e-91,2.62202074249371,0.778,0.117,1.09504597625604e-86,"0","Slc15a2"
6.47909566441542e-91,2.91203003272927,0.714,0.095,1.20077079948611e-86,"0","Rgs6"
1.28320883435344e-90,1.85121457706042,0.963,0.291,2.37817093270723e-86,"0","Epha5"
1.44912972695636e-90,2.494438405577,0.83,0.145,2.68567212296821e-86,"0","Pbxip1"
1.55542493001867e-90,2.25758428875431,0.832,0.17,2.8826690228036e-86,"0","Gsta4"
2.45940219639357e-90,2.59117921001518,0.796,0.104,4.5580100905762e-86,"0","Pdlim4"
6.29165464127384e-90,2.32861857382575,0.897,0.23,1.16603235466728e-85,"0","Ptch1"
1.4949824860912e-89,1.3758880108865,0.861,0.172,2.77065104147283e-85,"0","Rbp1"
9.79163821371935e-89,2.58619227672273,0.735,0.121,1.81468431014861e-84,"0","Notch1"
3.9704038705471e-88,2.74762996524387,0.752,0.11,7.35834949328494e-84,"0","Ildr2"
5.58677514647842e-88,1.69993482708168,0.995,0.423,1.03539703789685e-83,"0","Cd63"
2.09769594894362e-87,1.35804897259857,0.999,0.733,3.88765990217721e-83,"0","Actb"
2.4113389495349e-87,1.19571914287005,1,0.847,4.46893447517303e-83,"0","Fth1"
4.64451958160616e-87,1.16550071350321,1,0.762,8.6076881405907e-83,"0","Itm2b"
5.62434066047756e-87,2.43319069122876,0.737,0.122,1.04235905460631e-82,"0","Nbl1"
1.22640557863467e-86,2.61999863912097,0.734,0.113,2.27289745888364e-82,"0","Sfxn5"
2.55156466366286e-86,1.7791607558501,0.782,0.146,4.72881479116638e-82,"0","Nupr1"
2.86581289798939e-86,2.77083550843786,0.756,0.107,5.31121104384374e-82,"0","Fzd5"
5.39862041854119e-86,2.18294421620643,0.883,0.256,1.00052632216824e-81,"0","Dusp1"
1.24073420150557e-85,2.4437099460524,0.732,0.096,2.29945269565028e-81,"0","S1pr1"
1.93423230431328e-85,1.64549918996613,0.972,0.389,3.5847127295838e-81,"0","Gstm5"
3.84050887090907e-85,1.43165387555049,0.996,0.553,7.11761509045578e-81,"0","Tspan3"
4.71587190106705e-85,1.77297336907781,0.95,0.399,8.73992539424756e-81,"0","Tubb4b"
9.64175489047459e-85,3.02658775914579,0.675,0.092,1.78690643385165e-80,"0","Tns3"
2.73615942501277e-84,2.91206874403102,0.685,0.098,5.07092426237616e-80,"0","Tnfaip8"
1.64438173915945e-83,3.83092435356631,0.647,0.05,3.04753267718421e-79,"0","Etnppl"
2.11720173290444e-83,1.46936962416048,0.984,0.439,3.9238099715918e-79,"0","Aldoc"
2.29067595224341e-83,2.26453921964987,0.791,0.149,4.24530974229271e-79,"0","Sulf1"
1.08643795710667e-82,2.05798312268973,0.865,0.183,2.01349546590578e-78,"0","Mir99ahg"
1.17355574642246e-82,2.57121972513496,0.724,0.129,2.17495086484475e-78,"0","Sash1"
4.66043603296515e-82,3.59079305515092,0.635,0.056,8.63718609989431e-78,"0","BC055402"
5.17378214201119e-82,2.65323274910428,0.735,0.108,9.58857044378935e-78,"0","Mfap3l"
1.33313441755985e-81,2.02835725060008,0.869,0.202,2.47069801606367e-77,"0","Oat"
2.09545099150707e-81,1.97309941799333,0.835,0.155,3.88349932256005e-77,"0","Id3"
8.84398832402396e-81,1.74778090604886,0.886,0.21,1.63905635609136e-76,"0","Nfib"
9.43118061184603e-81,2.6453386938756,0.691,0.105,1.74788070279343e-76,"0","Vat1l"
1.15623927168671e-80,1.28020314089988,0.998,0.7,2.14285824221698e-76,"0","Ftl1"
2.96923427195333e-80,2.09291122628208,0.872,0.186,5.5028818762111e-76,"0","Slc6a11"
1.91563454903764e-79,2.19807624562603,0.775,0.168,3.55024550973146e-75,"0","Cebpb"
3.11228793170097e-79,2.7635322573172,0.67,0.086,5.76800322382141e-75,"0","D630033O11Rik"
7.06626760704414e-79,2.66574571274117,0.709,0.107,1.30959137561349e-74,"0","Gstt1"
1.15818738475431e-78,2.43434876173039,0.707,0.112,2.14646868016516e-74,"0","Cdc14a"
3.34592352856405e-78,1.69624995063803,0.819,0.163,6.20100007548774e-74,"0","B2m"
4.40301085009246e-78,1.40577552212379,0.982,0.46,8.16010000847636e-74,"0","Mxra7"
6.01332252753249e-78,2.46541909261713,0.701,0.116,1.1144490640276e-73,"0","Tppp3"
6.60828277391037e-78,1.81267560506273,0.833,0.24,1.22471304648881e-73,"0","Mapre1"
9.6547652571712e-78,1.36239234091122,0.995,0.701,1.78931764511154e-73,"0","Ubc"
1.32176776036907e-77,2.27250586269227,0.743,0.152,2.44963219029201e-73,"0","Phlpp1"
1.40378549421744e-77,2.81436956144726,0.669,0.084,2.60163565643318e-73,"0","Cd44"
1.59783962910807e-77,1.78937509983669,0.905,0.281,2.96127618462599e-73,"0","Sorbs2"
3.91172880345569e-77,1.66248019955056,0.896,0.267,7.24960699144443e-73,"0","Add3"
5.72693053603941e-77,1.96006299123423,0.897,0.28,1.06137203624418e-72,"0","Ap4s1"
6.65812875175194e-77,2.17471549459122,0.844,0.206,1.23395100156219e-72,"0","Chst2"
1.22254881602644e-76,2.59098561824724,0.678,0.106,2.2657497207418e-72,"0","Gbe1"
2.63755760904673e-76,2.31077760924977,0.712,0.127,4.88818551684631e-72,"0","Cntfr"
5.03605940058069e-76,3.04104203899142,0.631,0.075,9.33332888709619e-72,"0","Chrdl1"
6.13226001151663e-76,2.34385402249706,0.698,0.139,1.13649174793438e-71,"0","Psph"
3.33884679119997e-75,2.01388372210331,0.746,0.128,6.18788475813091e-71,"0","Rdh10"
4.51074012870807e-75,2.10287903266179,0.722,0.17,8.35975468053467e-71,"0","Rida"
4.51865214704565e-75,2.73249661542587,0.681,0.098,8.37441802411971e-71,"0","Mdk"
5.77104024412255e-75,2.05786030053234,0.736,0.126,1.06954688844323e-70,"0","Ctsh"
7.5215163944113e-75,1.68806528369305,0.925,0.302,1.39396263337625e-70,"0","Ncald"
7.80047401353949e-75,2.6452447538424,0.713,0.111,1.44566184892927e-70,"0","Sema5a"
8.27977106705134e-75,2.97252119389129,0.679,0.079,1.53448997185663e-70,"0","Abca8b"
1.72736732864874e-74,2.41536384430881,0.701,0.105,3.20132987018472e-70,"0","Adamtsl1"
3.59277845891595e-74,1.85622175331435,0.832,0.191,6.65849631790893e-70,"0","Mgll"
4.82168864850192e-74,2.56613702061375,0.694,0.116,8.93603557226861e-70,"0","Tmem47"
7.30952745781102e-74,1.86348810523884,0.833,0.19,1.35467472375612e-69,"0","Mt3"
8.15423080927213e-74,2.10564784543243,0.69,0.092,1.5112235958824e-69,"0","Itgb8"
1.70885744125802e-73,2.12650119631896,0.728,0.127,3.16702549588348e-69,"0","Gstm1"
2.02773532490794e-73,2.70797231068566,0.688,0.107,3.75800187765188e-69,"0","Gpx8"
3.83641139484128e-73,3.35831497713523,0.542,0.049,7.11002123805934e-69,"0","AW047730"
6.99435724463528e-73,1.77063785932029,0.876,0.286,1.29626422814826e-68,"0","Myo6"
7.27865360773104e-73,2.05237014983673,0.786,0.169,1.34895287312079e-68,"0","Dach1"
7.75894570617638e-73,1.97929346180945,0.82,0.186,1.43796540772567e-68,"0","Six3os1"
8.13399221914585e-73,1.99368800075926,0.718,0.135,1.5074727779743e-68,"0","Nfkbiz"
1.60252937093996e-72,3.30601227917282,0.593,0.059,2.96996768316302e-68,"0","Folh1"
1.70589471714925e-72,2.57558756876933,0.605,0.082,3.16153467929271e-68,"0","F3"
1.80125479190324e-72,2.49946604814858,0.679,0.116,3.33826550583428e-68,"0","Acaa2"
2.11732257806838e-72,2.19438498081774,0.725,0.142,3.92403393393412e-68,"0","Lrrc42"
3.58266763161783e-72,2.67245123785334,0.729,0.124,6.63975792167732e-68,"0","Creb3l2"
9.93959901175645e-72,2.95898634441759,0.66,0.109,1.84210588484882e-67,"0","Gm26532"
1.01578403218679e-71,2.03680255385022,0.748,0.133,1.88255254685178e-67,"0","Tmem176a"
1.76609284383139e-71,1.93763666828921,0.772,0.161,3.27309986747271e-67,"0","Cotl1"
1.96047945457299e-71,3.03354153103679,0.647,0.087,3.63335657316012e-67,"0","Snhg18"
2.08265864172143e-71,2.42781185419275,0.773,0.163,3.85979126070233e-67,"0","Rnd2"
4.65683583470952e-71,2.80819325791654,0.582,0.082,8.63051385246715e-67,"0","Vcam1"
1.47758185029846e-70,1.26748971123117,0.963,0.359,2.73840244315814e-66,"0","Six3"
1.9805884417235e-70,2.19593157241611,0.691,0.119,3.67062455904617e-66,"0","Cyba"
2.48439379947263e-70,2.34568025457957,0.705,0.132,4.60432702856262e-66,"0","Hmx1"
4.32678322562887e-70,1.43471091698646,0.815,0.213,8.01882735205798e-66,"0","Crb1"
4.75912960064718e-70,1.30291784970562,0.994,0.581,8.82009488887942e-66,"0","Ncam1"
5.0544507848846e-70,2.21535159937952,0.676,0.137,9.36741363962663e-66,"0","Apip"
6.52298222695312e-70,2.04302857755051,0.723,0.136,1.20890429612122e-65,"0","Tspo"
1.05491780760399e-69,2.20157983929107,0.684,0.13,1.95507917283247e-65,"0","Itgav"
1.53062409579682e-69,1.29042195543277,0.96,0.275,2.83670563674024e-65,"0","Basp1"
3.28819035628032e-69,1.04330437133536,0.832,0.224,6.09400318729432e-65,"0","Slc2a1"
4.30865658258467e-69,1.25179299263453,0.986,0.595,7.98523324450418e-65,"0","Rtn3"
6.30671324856285e-69,2.76278806365394,0.6,0.076,1.16882316635615e-64,"0","Gldc"
6.56898785748871e-69,2.73274715545141,0.663,0.106,1.21743051962838e-64,"0","Fgfr1"
7.83775999737705e-69,2.30189594974814,0.618,0.093,1.45257206031389e-64,"0","Ccn2"
9.01968679974465e-69,1.21957985649026,0.882,0.335,1.67161855459668e-64,"0","Qk"
1.02512701734374e-68,3.453638930586,0.552,0.05,1.89986790124315e-64,"0","Bmp3"
2.56991085264599e-68,1.54054409380539,0.942,0.311,4.76281578320881e-64,"0","Ldhb"
3.08629124820017e-68,4.10998560173144,0.56,0.054,5.71982357028937e-64,"0","Hes5"
4.83906336316987e-68,2.11595498855474,0.733,0.159,8.96823613096273e-64,"0","Neo1"
3.34963054298156e-67,1.4776237787315,0.923,0.383,6.20787028530773e-63,"0","Cdkn1b"
3.56617654255387e-67,2.69479817587024,0.628,0.108,6.6091949863151e-63,"0","Id2"
3.82873015684576e-67,3.25041574489951,0.559,0.061,7.09578559968225e-63,"0","St8sia2"
4.30695377052723e-67,2.68176521932979,0.621,0.09,7.98207742291811e-63,"0","Shisa9"
6.56591394843666e-67,1.89853430014413,0.711,0.161,1.21686083206377e-62,"0","Ier5"
2.87123179846354e-66,2.70057580412205,0.627,0.1,5.32125389209248e-62,"0","Ctso"
3.36897944411092e-66,1.6739538083337,0.797,0.221,6.24372960377077e-62,"0","Atp6v0e"
5.17922636256222e-66,1.78667331031055,0.709,0.189,9.59866021773656e-62,"0","Acyp2"
1.58561325178817e-65,3.08017298532112,0.585,0.086,2.93861703953902e-61,"0","Tcf7l2"
2.84748314048592e-65,1.47470554097632,0.906,0.326,5.27724050426256e-61,"0","Slc3a2"
2.95758702469236e-65,1.26020776014487,0.983,0.507,5.48129603286235e-61,"0","Egr1"
4.64322155809153e-65,1.53319472768685,0.844,0.272,8.60528251361103e-61,"0","Cntn1"
5.0281736264688e-65,1.35583479367491,0.937,0.354,9.31871418193463e-61,"0","Camk2n1"
6.6244183757269e-65,2.36964333268436,0.647,0.113,1.22770345757347e-60,"0","Olfm2"
7.54040474042732e-65,1.45522136495457,0.826,0.221,1.39746321054339e-60,"0","Nfia"
9.21776410859953e-65,1.61435477881373,0.842,0.275,1.70832822224675e-60,"0","Mcl1"
9.92038119185557e-65,1.86860355520224,0.83,0.251,1.83854424628659e-60,"0","Irf2bp2"
1.05270197471494e-64,0.78463118568201,0.998,0.862,1.95097256973919e-60,"0","Tpt1"
5.2694204211823e-64,2.09750067672396,0.67,0.137,9.76581686657716e-60,"0","Abat"
5.84138347139957e-64,1.73828801469285,0.815,0.194,1.08258359875448e-59,"0","H2-K1"
6.60382970438674e-64,2.71252890057398,0.574,0.077,1.22388775911399e-59,"0","Hey2"
7.20649071133702e-64,2.85148291407049,0.554,0.066,1.33557892353209e-59,"0","Gpld1"
1.26445039133768e-63,2.48466795150025,0.626,0.089,2.34340591026612e-59,"0","C4b"
1.60715096011844e-63,3.35575806468888,0.542,0.059,2.9785328743875e-59,"0","Scara3"
2.71321398743697e-63,1.80293841680679,0.838,0.214,5.02839948291694e-59,"0","Ddah1"
3.27405418937282e-63,2.10054289783133,0.688,0.127,6.06780462916465e-59,"0","Dpysl4"
1.01595627014539e-62,1.93896858006784,0.701,0.16,1.88287175546046e-58,"0","Tspan15"
1.21676949584663e-62,1.24205774394025,0.838,0.247,2.25503890665256e-58,"0","Lsamp"
2.85394417466453e-62,3.00133464945185,0.541,0.07,5.28921473890577e-58,"0","Rhou"
3.04855272728578e-62,2.35571128610562,0.635,0.101,5.64988276947874e-58,"0","S1pr3"
3.31861265257148e-62,2.2766441839192,0.64,0.125,6.15038482901072e-58,"0","Rcn1"
3.54198478340694e-62,3.08090523988817,0.604,0.081,6.56436039908807e-58,"0","Cnp"
4.03641540057018e-62,2.64670014328742,0.598,0.101,7.48068866187672e-58,"0","Acadl"
4.93550472582499e-62,1.64882059695532,0.72,0.131,9.14697090837146e-58,"0","Id1"
5.84401152926615e-62,3.26569792501026,0.533,0.052,1.0830706567189e-57,"0","Pcolce2"
1.05508763926814e-61,2.57319759165532,0.638,0.106,1.95539392185565e-57,"0","Nlgn1"
1.35011645347615e-61,1.8253347840333,0.656,0.128,2.50217082322735e-57,"0","Crim1"
2.24782802865144e-61,2.06305333767156,0.727,0.16,4.16589968549972e-57,"0","Aldh2"
3.05947808577462e-61,2.41340482094433,0.649,0.102,5.6701307363661e-57,"0","Anxa1"
4.39675833039791e-61,2.10974344374052,0.669,0.125,8.14851221372644e-57,"0","Rras"
6.67357831326363e-61,1.43226862653598,0.892,0.326,1.23681426879715e-56,"0","Scd2"
7.53648639663782e-61,2.06287457946489,0.635,0.116,1.39673702388889e-56,"0","Csrp2"
1.09220583709366e-60,2.2821545026501,0.638,0.109,2.02418507788569e-56,"0","Cdon"
1.50784615996852e-60,1.48610299872039,0.876,0.315,2.79449128826966e-56,"0","Six6"
1.51347162886711e-60,1.68218227603367,0.7,0.176,2.80491696977941e-56,"0","Lrp1"
2.69558642531171e-60,2.59569593208086,0.6,0.093,4.9957303220302e-56,"0","Pmp22"
4.71916002235802e-60,2.30952752728325,0.597,0.102,8.74601926943611e-56,"0","Slc7a8"
5.80479194189451e-60,1.13184866218047,0.746,0.158,1.07580209059131e-55,"0","Slc6a1"
7.79151906390223e-60,3.67019524640992,0.502,0.033,1.444002228113e-55,"0","Shisal2b"
1.29236232237849e-59,2.60968396501662,0.589,0.094,2.39513509206405e-55,"0","Rassf4"
2.3726066887064e-59,2.21740991614111,0.61,0.105,4.39715197617958e-55,"0","Serping1"
4.89141465395493e-59,3.04977790698776,0.558,0.075,9.06525877817467e-55,"0","Cyp2d22"
