"category","step","elapsed_seconds"
"core","create_seurat_and_qc_metrics",1.686
"core","normalize_lognormalize",1.269
"core","find_variable_features",1.911
"core","scale_data",0.483000000000001
"core","pca",4.601
"core","umap",8.972
"core","find_neighbors",1.738
"core","find_clusters",0.52
"markers","find_all_markers_inferred_clusters",13.521
