"category","step","elapsed_seconds"
"core","create_seurat_and_qc_metrics",1.74
"core","normalize_lognormalize",1.267
"core","find_variable_features",1.883
"core","scale_data",0.475999999999999
"core","pca",4.728
"core","umap",8.932
"core","find_neighbors",1.705
"core","find_clusters",0.510000000000002
"markers","find_all_markers_inferred_clusters",13.33
