"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
2.62882042979873e-44,3.4413796775338,0.477,0.132,4.87199290254598e-40,"0","Drd4"
2.94476231838633e-43,5.66607879815883,0.374,0.03,5.45752800466539e-39,"0","Susd3"
1.87291618195677e-42,2.07031325387063,0.6,0.186,3.47107556002048e-38,"0","Vtn"
4.47003484738237e-42,3.0928449986002,0.541,0.238,8.28431558265375e-38,"0","Glmn"
4.52858282473269e-42,1.21234236408552,0.856,0.635,8.39282254907709e-38,"0","Mir124-2hg"
8.12760726181186e-42,4.62065367758023,0.464,0.08,1.50628945383159e-37,"0","Pdzph1"
8.53008228113351e-41,3.80377375687232,0.467,0.117,1.58088014916247e-36,"0","Wdr17"
3.80266525919505e-40,4.71592536713011,0.374,0.057,7.04747952486619e-36,"0","Kcnj14"
3.35892345684527e-39,1.44974602141907,0.705,0.458,6.22509284257133e-35,"0","Slc17a7"
3.61287919524339e-38,2.31291728541284,0.521,0.162,6.69574901254457e-34,"0","A930003A15Rik"
4.10816712599266e-38,2.80679899170267,0.553,0.173,7.61366613460219e-34,"0","Rgs9"
1.55248376877031e-37,3.93832722084947,0.523,0.197,2.87721816866201e-33,"0","Vax2os"
9.69818347285538e-37,2.83288596384412,0.533,0.273,1.79736434302429e-32,"0","Elovl4"
1.36110945654615e-36,5.33658093867045,0.309,0.027,2.52254415581698e-32,"0","Gm19667"
2.60713106625301e-35,0.966126107000621,0.918,0.945,4.83179600508671e-31,"0","Ddx5"
6.25011805624896e-35,3.60843669790281,0.497,0.183,1.15833437936462e-30,"0","Rabgef1"
1.39878755806879e-34,3.57872421024384,0.478,0.142,2.59237298136889e-30,"0","Sgk1"
2.20366256120611e-34,3.06502795970819,0.491,0.128,4.08404782468329e-30,"0","Cabp4"
5.85686582903859e-34,1.52235066344691,0.652,0.334,1.08545294409572e-29,"0","Rbp3"
4.41620345137969e-33,2.93039117776627,0.461,0.164,8.18454985644198e-29,"0","Mpp4"
4.6196306705054e-33,3.1274002309254,0.53,0.238,8.56156152164765e-29,"0","Casz1"
9.8364988219128e-33,3.04033972755667,0.474,0.184,1.8229983266651e-28,"0","Rgs9bp"
1.56810364151835e-32,3.56770492775442,0.427,0.143,2.90616647882596e-28,"0","Ccdc126"
4.17051761463083e-32,2.9131467681013,0.445,0.175,7.72922029519532e-28,"0","Abca4"
7.61979499728478e-31,1.04998206706236,0.756,0.703,1.41217660684679e-26,"0","Slc6a6"
4.45035950813538e-30,1.57175983748635,0.706,0.546,8.2478512764273e-26,"0","Map1b"
2.84796645384106e-29,5.18964615430535,0.32,0.038,5.27813622890363e-25,"0","Fscn2"
3.05607702536764e-29,3.17822428884387,0.439,0.158,5.66382755111385e-25,"0","Mef2c"
8.78233966881033e-29,1.45014675730199,0.736,0.777,1.62763101082062e-24,"0","Kif1b"
9.74045827291056e-28,4.69807825300585,0.331,0.052,1.80519913171851e-23,"0","Rnf207"
9.12214999840062e-27,4.60399705662911,0.265,0.044,1.69060805920359e-22,"0","Cdr2"
3.93974908479116e-26,1.00216305520584,0.805,0.877,7.30153697884346e-22,"0","Pkm"
1.14987876947746e-25,1.49682405392955,0.67,0.682,2.13107032347258e-21,"0","Camk2d"
1.43144192034421e-25,2.85943465238885,0.43,0.167,2.65289131097393e-21,"0","Tmem108"
1.8915010132607e-25,6.02705971387891,0.221,0.013,3.50551882787605e-21,"0","Gm11342"
2.9713226703955e-25,3.65016293607684,0.335,0.088,5.50675230504399e-21,"0","Pla2r1"
2.98691219255835e-25,4.44039247931955,0.267,0.04,5.53564436646839e-21,"0","A930006I01Rik"
4.76764055841356e-25,3.08207657583523,0.364,0.106,8.83586824690786e-21,"0","Fabp12"
4.89189572854509e-25,0.980385592915818,0.848,0.925,9.06615035371261e-21,"0","Aldoa"
8.47444643569149e-25,4.96525462032737,0.213,0.026,1.5705691579267e-20,"0","Esrrb"
1.86527751650325e-24,1.35811241587243,0.737,0.766,3.45691882133546e-20,"0","Rsrp1"
3.43502448350563e-24,3.62851550129612,0.37,0.123,6.36613087528099e-20,"0","Fam53b"
3.98253689390215e-24,4.15989983333213,0.258,0.055,7.38083562546886e-20,"0","3010001F23Rik"
4.02089253093451e-24,2.87628584828391,0.392,0.156,7.45192012758093e-20,"0","Ankrd33b"
5.00546198610106e-24,2.45106299741495,0.54,0.369,9.27662269884109e-20,"0","Ebpl"
6.17660101246016e-24,3.69138093117717,0.332,0.076,1.14470946563924e-19,"0","Ppm1n"
1.02970604290167e-23,3.59034495098506,0.318,0.116,1.90835420930967e-19,"0","D1Ertd622e"
1.30776829807538e-23,0.282628394459916,1,1,2.4236869868231e-19,"0","Gm42418"
1.65606355247299e-23,3.15762511196179,0.388,0.134,3.06918258179818e-19,"0","Mak"
2.10542851325823e-23,2.98195494879287,0.473,0.233,3.90199066362147e-19,"0","Slc4a7"
1.82103370974164e-22,2.8084176289946,0.456,0.285,3.37492177426419e-18,"0","Slc31a2"
3.51781687358233e-22,5.08468035150449,0.191,0.021,6.51957001181014e-18,"0","Gm47543"
4.03156252805593e-22,3.82003764924656,0.253,0.062,7.47169483324605e-18,"0","Kcnv2"
9.11794572537053e-22,3.22455418082667,0.329,0.125,1.68982888128292e-17,"0","Gpsm2"
9.18050579675704e-22,4.77087840120961,0.245,0.04,1.70142313931298e-17,"0","Nt5e"
1.05442752433651e-21,2.14429161670927,0.549,0.462,1.95417053085285e-17,"0","Xiap"
1.15641817022625e-21,2.9952842644827,0.505,0.306,2.1431897948803e-17,"0","Fam3c"
1.97848583012303e-21,3.61991022585624,0.322,0.1,3.66672778896701e-17,"0","Grtp1"
4.22725257832586e-21,2.65108742247699,0.47,0.29,7.83436720341132e-17,"0","Ip6k2"
4.52460357629794e-21,3.80891415420924,0.325,0.072,8.38544780795297e-17,"0","Impg1"
5.75609789042023e-21,1.5646386893709,0.485,0.334,1.06677762203158e-16,"0","Hcn1"
1.87360172769691e-20,2.09941208486273,0.489,0.35,3.47234608194068e-16,"0","Cep290"
2.30563008315571e-20,3.35542128982445,0.27,0.077,4.27302423311248e-16,"0","Zdhhc2"
1.19280098700911e-19,2.55318441752285,0.439,0.256,2.21061806922397e-15,"0","Tnfsf12"
1.33299486217477e-19,2.74271530995218,0.306,0.112,2.4704393780685e-15,"0","Impg2"
2.19890183989669e-19,0.272355737680341,0.136,0.362,4.07522477988053e-15,"0","Dph3"
1.00017866101979e-18,3.43632683825946,0.334,0.104,1.85363111246797e-14,"0","A430035B10Rik"
1.40617517229968e-18,3.01885511353167,0.421,0.216,2.606064446823e-14,"0","Cep164"
1.19651290322457e-17,0.442717946401689,0.102,0.252,2.21749736354609e-13,"0","Vps36"
1.33156224988601e-17,1.78940243668379,0.574,0.576,2.46778431771374e-13,"0","Ndufs2"
2.09806875762092e-17,2.5229304549331,0.435,0.276,3.88835082849884e-13,"0","Lyar"
2.9107124656404e-17,0.361008435407369,0.999,1,5.39442341257136e-13,"0","Malat1"
3.90152210676394e-17,1.9817064947166,0.473,0.286,7.23069092046561e-13,"0","Crx"
4.19793642164707e-17,3.98513302669496,0.19,0.042,7.78003557023851e-13,"0","Gucy2f"
6.73542145429252e-17,0.413774185943662,0.095,0.264,1.24827565812403e-12,"0","Pex7"
7.79746950556744e-17,2.62030083811349,0.333,0.147,1.44510502346681e-12,"0","Lrit2"
8.4149112376546e-17,4.4392478685897,0.185,0.036,1.55953549967453e-12,"0","Spata1"
9.68076362400572e-17,1.86104549586226,0.546,0.457,1.79413592243698e-12,"0","Epb41"
1.00506128361256e-16,0.289780952659534,0.081,0.242,1.86268007691916e-12,"0","Zfp637"
1.0097595491703e-16,1.83426646936755,0.418,0.293,1.87138737247732e-12,"0","Osbp2"
1.8347842907867e-16,2.9250179887246,0.346,0.171,3.400405726115e-12,"0","Uckl1"
1.98420860181254e-16,1.06066330155158,0.67,0.784,3.67733380173919e-12,"0","Anp32a"
2.27470475425179e-16,3.0952959459221,0.286,0.123,4.21571032105484e-12,"0","Nim1k"
7.2370647619584e-16,5.08784510137209,0.174,0.024,1.34124521233375e-11,"0","Pdia5"
7.81268447201393e-16,0.301498429439794,0.093,0.255,1.44792481319834e-11,"0","Fbxw2"
1.02933714237965e-15,1.48099093861386,0.604,0.65,1.9076705259722e-11,"0","Ktn1"
1.20613597224767e-15,4.63545078837825,0.147,0.019,2.23533179736662e-11,"0","Aqp1"
1.89638548518318e-15,0.31100066963807,0.088,0.226,3.51457121968998e-11,"0","Ubr1"
2.48331569040154e-15,1.77807300845879,0.62,0.527,4.60232896902118e-11,"0","Gnb5"
4.74203101923267e-15,3.03946593622674,0.295,0.097,8.78840608794391e-11,"0","Rp1l1"
5.01792235337224e-15,1.12462515953273,0.632,0.724,9.29971549750476e-11,"0","Tax1bp1"
5.61380257647123e-15,2.40224973238884,0.442,0.325,1.04040603149741e-10,"0","Adipor1"
6.02599286812737e-15,6.12060615949984,0.168,0.012,1.11679725825005e-10,"0","Sh2d1a"
6.03481812991623e-15,0.411074657816318,0.239,0.503,1.11843284401738e-10,"0","Tnrc6a"
6.390499608745e-15,2.25520431286554,0.398,0.268,1.18435129248871e-10,"0","Herc3"
7.26612837068282e-15,1.36655976880829,0.591,0.493,1.34663157093865e-10,"0","Stx3"
9.0309636938654e-15,3.21557025440462,0.279,0.093,1.67370850138407e-10,"0","Lbhd1"
9.71870348548157e-15,0.40039082490243,0.109,0.286,1.8011673169643e-10,"0","Cryzl1"
1.11602946173913e-14,1.93998905456163,0.454,0.295,2.06833740144112e-10,"0","Ppp2r2b"
1.19135922371425e-14,0.339629971578355,0.18,0.429,2.20794604930962e-10,"0","Dcaf8"
1.30591543010123e-14,1.46833120977616,0.555,0.457,2.42025306660661e-10,"0","Rims2"
1.39082574004443e-14,0.501126567664971,0.162,0.396,2.57761734402435e-10,"0","Timm17a"
1.56852574589845e-14,2.58914633528833,0.345,0.149,2.90694876487359e-10,"0","Gucy2e"
1.63669760546982e-14,0.254856964855665,0.064,0.211,3.03329167221722e-10,"0","Clip4"
1.98875217275551e-14,0.282214987063207,0.097,0.25,3.68575440176778e-10,"0","Rbm28"
2.06635292035636e-14,4.89539039590659,0.128,0.015,3.82957186729644e-10,"0","Gm14508"
2.25392741503224e-14,0.346897649485046,0.115,0.284,4.17720367827926e-10,"0","Ciao2b"
2.57741951940798e-14,0.274317778125805,0.163,0.37,4.77673159531881e-10,"0","Snhg12"
2.90067268425215e-14,0.333084510349705,0.101,0.275,5.37581668572451e-10,"0","Mrpl32"
2.92853077458802e-14,2.94535791025442,0.362,0.186,5.42744608454398e-10,"0","Stard7"
3.14317761202508e-14,3.39572627097146,0.293,0.119,5.82525106836607e-10,"0","Plekhf2"
3.25819662324696e-14,5.31355066580357,0.114,0.011,6.03841580186359e-10,"0","Ccn4"
3.6967170734838e-14,0.29793489730511,0.08,0.246,6.85112575228753e-10,"0","Rb1"
9.98979626963386e-14,0.340362394860784,0.06,0.194,1.85140894265124e-09,"0","Mtmr3"
1.12450212409489e-13,0.292073989518012,0.189,0.452,2.08403978658506e-09,"0","Ormdl3"
1.19521229171976e-13,2.77925843216868,0.288,0.117,2.21508694024422e-09,"0","Atp8a2"
1.40015664461547e-13,0.281880023612813,0.123,0.316,2.59491030946585e-09,"0","Uba2"
1.99912508866937e-13,0.291564033392275,0.106,0.273,3.70497852683095e-09,"0","Mllt10"
2.72945546186346e-13,0.267871571676923,0.208,0.488,5.05849980747156e-09,"0","Wac"
2.91267187057495e-13,0.300010798774963,0.074,0.222,5.39805477773656e-09,"0","Ruvbl1"
2.95695145672651e-13,2.8846676128019,0.328,0.183,5.48011813475124e-09,"0","Arhgef26"
2.99532479979686e-13,0.309224858795422,0.132,0.342,5.55123545146352e-09,"0","Acbd3"
3.22833422007517e-13,1.09893858534426,0.652,0.758,5.98307181006532e-09,"0","Ankrd12"
3.25336946504483e-13,0.369643223128533,0.112,0.29,6.02946962956759e-09,"0","Rasa2"
3.44005468528038e-13,1.65753487612841,0.576,0.613,6.37545334823013e-09,"0","Tnrc6b"
3.56096598982599e-13,0.335008237921641,0.171,0.398,6.59953826894451e-09,"0","Nsmce4a"
4.01690123376687e-13,0.363984614844577,0.188,0.429,7.44452305654013e-09,"0","Phf20l1"
4.53459834831976e-13,0.389679529720211,0.085,0.213,8.40397111894102e-09,"0","Bloc1s2"
4.87121189269293e-13,0.278594894327034,0.121,0.32,9.02781700072781e-09,"0","Kat6a"
5.97793525361939e-13,0.375751781018871,0.093,0.231,1.10789074055328e-08,"0","Jmy"
6.98242466664578e-13,0.278931677911998,0.076,0.221,1.29405276346946e-08,"0","Sike1"
7.56813468531489e-13,0.530689426037598,0.095,0.233,1.40260240122941e-08,"0","Nub1"
9.00075842790287e-13,2.0360993635608,0.442,0.337,1.66811055944324e-08,"0","Ptp4a3"
1.17891658336967e-12,0.332696817466348,0.184,0.44,2.18488610395901e-08,"0","Wbp4"
1.2481589277075e-12,0.323205230627122,0.086,0.24,2.31321294072031e-08,"0","Hmg20a"
1.3026044620527e-12,0.294980798480394,0.066,0.203,2.41411684952226e-08,"0","Dnajc2"
1.44213269640515e-12,0.323388533988466,0.108,0.275,2.67270452624766e-08,"0","Slk"
1.52789360796491e-12,0.488067457974838,0.096,0.259,2.83164522364136e-08,"0","Prorsd1"
1.73431081055345e-12,0.350174510866209,0.145,0.339,3.2141982251987e-08,"0","Arid4a"
2.03110177840605e-12,5.31173041812047,0.136,0.014,3.76424092591993e-08,"0","B230220B15Rik"
2.11231770263462e-12,0.39866145611447,0.112,0.287,3.91475839829274e-08,"0","Rabgap1"
2.24435975205341e-12,0.280364496694012,0.063,0.186,4.15947192848059e-08,"0","Prdm2"
2.25414613681507e-12,3.80409052211778,0.192,0.055,4.17760903535937e-08,"0","Polg2"
2.30313782377339e-12,0.450154009695656,0.157,0.361,4.26840532879922e-08,"0","Tmem243"
2.4314381566966e-12,0.473648374662353,0.16,0.361,4.5061843358058e-08,"0","Esf1"
2.53610896762013e-12,0.306330999091222,0.072,0.191,4.70017074969038e-08,"0","Trim26"
2.99770687241967e-12,0.443829681534853,0.136,0.326,5.55565014665537e-08,"0","Naa15"
3.0776183951993e-12,0.253826466781469,0.144,0.349,5.70375017182285e-08,"0","Ep300"
3.12834479910124e-12,0.348243143390899,0.083,0.215,5.79776141617433e-08,"0","Cop1"
3.19796826674158e-12,0.341760612162422,0.115,0.305,5.92679458875218e-08,"0","Bag5"
3.21205384729975e-12,3.05792727471811,0.294,0.13,5.95289939520062e-08,"0","Bbs7"
3.39584062415338e-12,0.530815079238407,0.102,0.225,6.29351142874346e-08,"0","Fam216a"
3.5979088417187e-12,0.441388423713488,0.127,0.297,6.66800445635726e-08,"0","Bpgm"
3.99185732975415e-12,3.073205543203,0.245,0.114,7.39810918923337e-08,"0","Sntb2"
4.09616324499883e-12,0.314525922182385,0.117,0.302,7.59141934195633e-08,"0","Pik3r1"
5.07541645307653e-12,4.69595046821753,0.13,0.016,9.40626931248674e-08,"0","Ube4bos1"
5.14733793794403e-12,0.575749183582953,0.186,0.392,9.53956140039168e-08,"0","Ppp1r10"
5.35496158351113e-12,3.57757801468693,0.15,0.041,9.92435030272117e-08,"0","Frmpd2"
6.19812868239668e-12,4.45378134614091,0.155,0.024,1.14869918870858e-07,"0","E130310I04Rik"
7.18691837236348e-12,0.464352985456444,0.152,0.353,1.33195158195012e-07,"0","Trip11"
7.63692788404528e-12,0.335844436014049,0.063,0.181,1.41535184475011e-07,"0","Vrk3"
8.13963158151693e-12,3.5028744872885,0.214,0.054,1.50851792100253e-07,"0","Samd7"
8.30989009557548e-12,0.470405023576946,0.079,0.208,1.540071931413e-07,"0","Zhx1"
8.69434429337342e-12,0.405961340393559,0.146,0.36,1.6113228278909e-07,"0","Yy1"
8.90830613618481e-12,0.310175946335132,0.154,0.387,1.65097637621913e-07,"0","Cdk12"
9.46179672822743e-12,0.274635065294047,0.076,0.223,1.75355478764239e-07,"0","Vps37b"
9.65737986354674e-12,3.49403536735291,0.224,0.063,1.78980221011112e-07,"0","Pitpnm3"
1.04869483942983e-11,0.528351524823691,0.149,0.341,1.94354614591531e-07,"0","Med19"
1.16289787352691e-11,3.06775587419249,0.209,0.087,2.15519862900742e-07,"0","Wdr78"
1.32378696494577e-11,0.259328858622034,0.115,0.291,2.453374382134e-07,"0","Rbm4b"
1.36268831304153e-11,0.377289614971524,0.108,0.256,2.52547025055988e-07,"0","Kpna1"
1.73074687996672e-11,0.40113820024848,0.176,0.394,3.20759319264233e-07,"0","Abcf1"
1.75200172487298e-11,0.304323201446403,0.053,0.152,3.24698479670709e-07,"0","Nrbf2"
1.75482043812034e-11,5.40299450188173,0.133,0.014,3.25220871796842e-07,"0","Gramd2"
1.78016189632531e-11,1.1872781448746,0.631,0.742,3.29917404245969e-07,"0","Hnrnpu"
1.80434578910148e-11,0.256187121564422,0.11,0.292,3.34399405094178e-07,"0","Ramac"
1.80585218970943e-11,0.274044756100936,0.179,0.423,3.34678586318848e-07,"0","Supt16"
1.81894875774427e-11,1.98966688819955,0.402,0.307,3.37105773272745e-07,"0","Amer2"
1.82457535037635e-11,0.618256159680215,0.067,0.157,3.38148549685249e-07,"0","Ikbkb"
1.83493796025102e-11,2.00222162516896,0.337,0.236,3.40069052173321e-07,"0","Arl6"
1.86318905076083e-11,4.89309236296338,0.127,0.013,3.45304826777505e-07,"0","2810030D12Rik"
1.91081128409295e-11,0.401439446136959,0.11,0.282,3.54130655280947e-07,"0","Crk"
1.9318098558096e-11,0.386637672639875,0.101,0.284,3.58022320577193e-07,"0","Fnta"
2.03931255565589e-11,0.292547955928556,0.08,0.218,3.77945795939706e-07,"0","Ipo7"
2.15365693505392e-11,0.363655189727613,0.243,0.517,3.99137239773543e-07,"0","Ddx6"
2.17429297083178e-11,0.45644972410251,0.119,0.298,4.02961716284254e-07,"0","Taf7"
2.28416789355541e-11,0.402084784049013,0.149,0.325,4.23324835712623e-07,"0","Golga4"
2.39595854066118e-11,0.389974061895788,0.076,0.206,4.44042996340737e-07,"0","Rhbdd2"
2.62255540509085e-11,2.55352308466599,0.34,0.195,4.86038193225488e-07,"0","Kdm4c"
2.65860979168255e-11,0.262134858598513,0.123,0.315,4.92720152692527e-07,"0","Vmp1"
2.8056890927017e-11,0.356109375880496,0.087,0.247,5.19978359550405e-07,"0","Mark2"
2.84586121007056e-11,3.51095670438697,0.247,0.078,5.27423458062378e-07,"0","Mdm1"
2.96259514305726e-11,0.355434797011543,0.095,0.239,5.49057757862803e-07,"0","Ehmt1"
2.98111533611061e-11,0.269082985538989,0.084,0.239,5.52490105241379e-07,"0","Med25"
3.12792829745465e-11,0.388202625951968,0.141,0.326,5.79698951367271e-07,"0","Aktip"
3.13480802170022e-11,0.34524831478154,0.123,0.292,5.80973970661701e-07,"0","Cebpz"
3.70147322554357e-11,0.264188122405422,0.11,0.298,6.8599403288999e-07,"0","Gpatch11"
3.71638263516402e-11,0.272163442186306,0.065,0.195,6.88757193774948e-07,"0","A430005L14Rik"
3.84311463848292e-11,0.366335882723114,0.266,0.546,7.1224443595004e-07,"0","Wnk1"
3.98820929839413e-11,0.309221316573701,0.061,0.186,7.39134829271383e-07,"0","Med8"
3.98897725365867e-11,0.257766256606628,0.097,0.281,7.39277154420561e-07,"0","Alyref"
4.00853533809493e-11,0.323959719848344,0.136,0.341,7.42901854209133e-07,"0","Gon4l"
4.03387980469399e-11,0.273252822826369,0.102,0.281,7.47598944203936e-07,"0","2410004B18Rik"
4.04752833182086e-11,0.293332480839079,0.063,0.196,7.5012842573636e-07,"0","Polr2d"
4.32586168769583e-11,0.282779012335652,0.191,0.464,8.01711946580668e-07,"0","Sf3b5"
4.41531456432121e-11,0.485630006830247,0.18,0.374,8.18290248205649e-07,"0","Wdr33"
4.85101828369092e-11,0.371879301555474,0.076,0.22,8.99039218516438e-07,"0","Akirin1"
4.91553715426234e-11,0.422548933978886,0.107,0.274,9.1099650079944e-07,"0","Tmem128"
4.98010622641605e-11,0.323300459917261,0.118,0.298,9.22963086941686e-07,"0","Dctn6"
5.18733127086635e-11,0.360803930126332,0.07,0.194,9.6136810442966e-07,"0","Zswim8"
5.52966616309176e-11,4.68654761097536,0.115,0.019,1.0248130300058e-06,"0","A330094K24Rik"
5.54763294380701e-11,0.525578533142632,0.275,0.542,1.02814281347575e-06,"0","Hnrnpr"
5.64314565996988e-11,0.799777357540464,0.079,0.182,1.04584418516222e-06,"0","Acadvl"
5.69457537769978e-11,0.445109428751081,0.057,0.163,1.0553756547491e-06,"0","Aup1"
5.76207090772893e-11,0.284996120767061,0.091,0.25,1.0678846013294e-06,"0","Mrps11"
6.46292007533621e-11,0.33210870574363,0.18,0.421,1.19777297756206e-06,"0","Ddx39b"
7.14509706809199e-11,0.441273060336361,0.084,0.194,1.32420083962949e-06,"0","Cipc"
7.18261773339376e-11,0.254964198362063,0.035,0.126,1.33115454452987e-06,"0","Pofut2"
7.2392059265348e-11,0.304856969556877,0.052,0.152,1.3416420343647e-06,"0","Kat7"
7.26744224664167e-11,1.57949382084713,0.432,0.354,1.3468750715701e-06,"0","Madd"
7.40660739160773e-11,0.492012768472243,0.084,0.215,1.37266654788666e-06,"0","Ythdf3"
7.56282546959171e-11,1.49239918429253,0.413,0.329,1.40161844427943e-06,"0","Impdh1"
7.71047265191084e-11,0.37424989535062,0.099,0.252,1.42898189657864e-06,"0","Kat6b"
7.98660525991134e-11,3.27295303902223,0.219,0.081,1.48015755281937e-06,"0","Bbs9"
8.00593498278831e-11,0.25017611003745,0.045,0.148,1.48373993036016e-06,"0","Tbc1d17"
8.23090676425327e-11,0.31426927213065,0.054,0.182,1.52543395061906e-06,"0","Stxbp3"
8.45496792687763e-11,0.373343863775758,0.219,0.473,1.56695920588823e-06,"0","Fxr1"
8.57407582838426e-11,0.465382824985478,0.14,0.327,1.58903347327445e-06,"0","Dhx15"
8.78581157008669e-11,0.290911016825203,0.067,0.198,1.62827445828417e-06,"0","Stk16"
9.45471230546905e-11,0.46490127957754,0.096,0.239,1.75224183157258e-06,"0","2510002D24Rik"
9.45726986286691e-11,0.257016386890524,0.112,0.301,1.75271582368512e-06,"0","Ikbip"
9.52384436943954e-11,3.61428054187753,0.141,0.034,1.76505407698823e-06,"0","Traf3ip3"
1.01524867062635e-10,0.365463552700289,0.088,0.23,1.88156036127181e-06,"0","Mdm2"
1.06313124845336e-10,0.288757574657585,0.073,0.205,1.97030114275862e-06,"0","Itpa"
