"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
4.00605714513547e-77,2.88041413771301,0.787,0.2,7.42442570707957e-73,"0","Rtbdn"
5.86589415336819e-77,4.19002218534878,0.645,0.138,1.08712616344373e-72,"0","Pex5l"
1.14721281687181e-74,3.43804414436148,0.773,0.239,2.12612951350852e-70,"0","Hk2"
1.52472398521296e-73,5.39569935403321,0.584,0.066,2.82577096179518e-69,"0","Samd11"
1.84606952521509e-72,3.81229064139602,0.722,0.206,3.42132065108112e-68,"0","Cngb1"
1.38025349812903e-68,4.18157452564648,0.629,0.138,2.55802380808254e-64,"0","Rdh12"
1.85196727039996e-68,2.43580452010528,0.827,0.523,3.43225094223224e-64,"0","Mir124a-1hg"
5.78244019714994e-68,1.24212313685637,0.959,0.959,1.0716596417378e-63,"0","Hsp90aa1"
7.74131574650711e-66,1.7238174137274,0.884,0.853,1.43469804730016e-61,"0","Hmgn1"
8.1203911379184e-64,3.3619536952272,0.6,0.141,1.50495208959042e-59,"0","AI847159"
1.01095766359285e-63,3.40937437859513,0.694,0.199,1.87360783793663e-59,"0","Rs1"
1.66423228047736e-63,2.73439756993888,0.767,0.213,3.08432168540869e-59,"0","Aipl1"
7.98803558366646e-63,4.35490678097061,0.591,0.158,1.48042263472091e-58,"0","Reep6"
1.70671114794756e-62,3.39471324869895,0.721,0.365,3.1630477704912e-58,"0","Pcmtd2"
3.20239147849831e-58,3.79757548551786,0.59,0.132,5.93499212710091e-54,"0","March1"
4.26079172608804e-58,2.77327327488383,0.736,0.397,7.89652530595896e-54,"0","Dmd"
1.92761636666058e-57,2.83474932613012,0.739,0.471,3.57245141233206e-53,"0","Agpat3"
5.55453472849121e-56,2.0622652351502,0.8,0.683,1.02942192123128e-51,"0","Ldha"
6.66041405069688e-56,1.85449729113224,0.906,0.871,1.23437453601565e-51,"0","Tma7"
8.62249833851721e-56,3.55113121887394,0.618,0.175,1.59800761707739e-51,"0","Grk1"
8.5961862674517e-55,3.43357133805259,0.655,0.301,1.59313120094682e-50,"0","Ybx3"
4.04880664925224e-51,3.17917563428752,0.664,0.199,7.50365336305918e-47,"0","Prcd"
7.16587541749331e-50,1.8965797429876,0.743,0.533,1.32805169112403e-45,"0","Epb41l2"
8.65098052694255e-48,2.11745835769366,0.598,0.182,1.60328622105826e-43,"0","Vtn"
1.18935863762897e-47,3.99226643876028,0.471,0.095,2.20423836311776e-43,"0","Nxnl2"
2.7521000791601e-47,4.53780873853645,0.451,0.079,5.10046707670741e-43,"0","Pdzph1"
2.82517808402517e-47,3.60229011958516,0.618,0.274,5.23590254312385e-43,"0","Faim"
5.23169785882742e-47,2.09303322973611,0.778,0.479,9.69590564176487e-43,"0","Neurod1"
2.66125625432181e-46,3.17889498921077,0.553,0.198,4.93210621613461e-42,"0","Fam161a"
3.34320614359001e-45,3.12456608160523,0.626,0.237,6.19596394591536e-41,"0","Fam57b"
4.82701608374057e-44,3.92373114731547,0.529,0.197,8.9459089079964e-40,"0","Vax2os"
2.30280074396379e-43,3.26900066902571,0.573,0.182,4.26778061878809e-39,"0","Prom1"
6.92492227366138e-43,5.60716017750796,0.368,0.031,1.28339584497766e-38,"0","Susd3"
3.09768080806523e-38,4.33000492318502,0.391,0.077,5.74093184158729e-34,"0","Nxnl1"
1.15813623115112e-37,3.09368188890795,0.544,0.238,2.14637387719237e-33,"0","Glmn"
1.47640296576329e-37,3.45366918395523,0.483,0.133,2.7362176164491e-33,"0","Drd4"
1.99687724477507e-37,3.78043285986634,0.456,0.118,3.70081259774163e-33,"0","Wdr17"
5.28310299972008e-36,2.78505224010429,0.55,0.174,9.79117478938122e-32,"0","Rgs9"
5.03040526042755e-35,3.57528286012052,0.478,0.143,9.32285006915038e-31,"0","Sgk1"
8.10440837375435e-35,3.17276520930438,0.434,0.157,1.50199000390789e-30,"0","Mef2c"
1.0868796078323e-34,0.977411709985714,0.917,0.943,2.0143139771956e-30,"0","Ddx5"
4.79899956632891e-34,5.09910912002815,0.329,0.039,8.89398589627736e-30,"0","Fscn2"
5.77674614846124e-34,2.4839391496749,0.542,0.367,1.07060436369432e-29,"0","Ebpl"
2.28033491594778e-33,5.53774712469656,0.311,0.026,4.22614469972602e-29,"0","Gm19667"
5.11739524433667e-33,4.61952168449264,0.38,0.059,9.48406860632915e-29,"0","Kcnj14"
5.16561558493441e-30,2.29791865033666,0.513,0.163,9.57343536355895e-26,"0","A930003A15Rik"
6.72795220200457e-30,3.61632525467309,0.494,0.181,1.24689138159751e-25,"0","Rabgef1"
6.62930393327064e-29,2.80430393492474,0.517,0.271,1.22860889795305e-24,"0","Elovl4"
3.23714385219488e-28,3.07726775354887,0.491,0.126,5.99939870127278e-24,"0","Cabp4"
5.4120733340295e-28,3.62740012557357,0.434,0.142,1.00301955099569e-23,"0","Ccdc126"
1.2093196235533e-27,1.1776876232624,0.846,0.635,2.24123205833133e-23,"0","Mir124-2hg"
1.3639113251501e-27,4.9190688775554,0.217,0.026,2.52773685890068e-23,"0","Esrrb"
3.15082262856658e-27,3.10623501871565,0.526,0.237,5.83941957752244e-23,"0","Casz1"
5.21030853240814e-26,4.68803576789398,0.325,0.052,9.656264803112e-22,"0","Rnf207"
6.17129437523312e-26,2.90830541746452,0.437,0.174,1.14372598656195e-21,"0","Abca4"
2.91201667993601e-25,3.14269636332015,0.397,0.138,5.39684051292541e-21,"0","Mak"
3.06600732997519e-25,3.03784065478532,0.484,0.231,5.68223138464303e-21,"0","Slc4a7"
6.31401131836609e-25,1.53056690873774,0.648,0.336,1.17017571763279e-20,"0","Rbp3"
8.12677457739883e-25,3.57885046883897,0.374,0.126,1.50613513242933e-20,"0","Fam53b"
2.25358654638653e-24,1.46432473580145,0.74,0.777,4.17657194641816e-20,"0","Kif1b"
2.65831355073257e-24,1.41884335043283,0.698,0.463,4.92665250357267e-20,"0","Slc17a7"
3.6486134503573e-24,3.00605152991471,0.467,0.184,6.76197530754719e-20,"0","Rgs9bp"
4.29071914301063e-24,3.60493274739274,0.335,0.089,7.95198978774161e-20,"0","Pla2r1"
8.39514970692882e-24,1.80704922938321,0.632,0.523,1.55587309518512e-19,"0","Gnb5"
3.33749490196674e-23,0.277113410587685,1,1,6.18537930181497e-19,"0","Gm42418"
4.91748504391562e-23,4.98701330823772,0.2,0.022,9.11357503188882e-19,"0","Gm47543"
6.97874914561992e-23,0.971720598368682,0.845,0.923,1.29337157915774e-18,"0","Aldoa"
7.58768413975586e-23,2.74802470473661,0.443,0.288,1.40622550162095e-18,"0","Slc31a2"
8.54256944015578e-23,3.71159056042027,0.324,0.073,1.58319439434407e-18,"0","Impg1"
8.77098055602684e-23,1.57638219805829,0.709,0.546,1.62552582644845e-18,"0","Map1b"
9.45785338884955e-23,2.95829047901027,0.465,0.165,1.75282396855549e-18,"0","Mpp4"
9.87091688760457e-23,1.36393619640317,0.746,0.766,1.82937702677976e-18,"0","Rsrp1"
1.04238646985808e-22,4.55746788399565,0.265,0.046,1.93185484458798e-18,"0","Cdr2"
1.17357746542955e-22,2.94629351176642,0.494,0.303,2.17499111668059e-18,"0","Fam3c"
1.53913129405812e-22,3.09769401815621,0.37,0.105,2.85247202727791e-18,"0","Fabp12"
1.98800424787431e-22,4.72872932552438,0.237,0.039,3.68436827258545e-18,"0","Nt5e"
2.9513274852424e-22,4.40975362534696,0.264,0.039,5.46969522839975e-18,"0","A930006I01Rik"
8.55607414296492e-22,3.44480861141554,0.273,0.075,1.58569722091569e-17,"0","Zdhhc2"
3.72374787314818e-21,5.93053981213102,0.215,0.012,6.90122193330552e-17,"0","Gm11342"
3.22398039928603e-20,3.63964615777425,0.322,0.098,5.9750028739968e-16,"0","Grtp1"
7.37564862401772e-20,2.2823042520709,0.395,0.267,1.3669289594892e-15,"0","Herc3"
9.15888298052105e-20,2.91401913930411,0.435,0.166,1.69741578277997e-15,"0","Tmem108"
2.34105259486502e-19,3.48719160192251,0.309,0.118,4.33867277406334e-15,"0","D1Ertd622e"
6.16644221510689e-19,1.01095717605517,0.795,0.877,1.14282673572576e-14,"0","Pkm"
9.19142769544662e-19,3.71956032560997,0.257,0.065,1.70344729479712e-14,"0","Kcnv2"
1.36389273081893e-18,0.365755675299868,0.998,1,2.52770239802673e-14,"0","Malat1"
3.92681928535345e-18,5.76853962947195,0.161,0.012,7.27757418154554e-14,"0","Sh2d1a"
4.72641850188835e-18,2.87937352077369,0.359,0.188,8.75947140954967e-14,"0","Stard7"
5.92460356131802e-18,1.47128541334466,0.663,0.681,1.09800677801907e-13,"0","Camk2d"
8.37980463028871e-18,2.10876290165176,0.533,0.459,1.55302919213141e-13,"0","Xiap"
1.1201385680937e-17,2.43404361303607,0.444,0.325,2.07595280824806e-13,"0","Adipor1"
1.37184650089214e-17,2.51578757916184,0.43,0.26,2.54244312010341e-13,"0","Tnfsf12"
1.62493374124222e-17,3.23809408669854,0.334,0.127,3.0114897026442e-13,"0","Gpsm2"
1.74095314142742e-17,4.58821161110892,0.14,0.019,3.22650845700745e-13,"0","Aqp1"
2.11925950993895e-17,2.58417398322648,0.445,0.274,3.92762364976986e-13,"0","Lyar"
3.02734622385612e-17,2.91679731570756,0.392,0.156,5.61058075667255e-13,"0","Ankrd33b"
3.852831493534e-17,3.64591225803043,0.321,0.075,7.14045260696656e-13,"0","Ppm1n"
4.08687227556537e-17,1.62311576026196,0.493,0.332,7.57420038830529e-13,"0","Hcn1"
4.42829806635517e-17,4.19334885627625,0.251,0.056,8.20696480637603e-13,"0","3010001F23Rik"
1.04454707697539e-16,2.5952624953052,0.462,0.29,1.93585909775849e-12,"0","Ip6k2"
1.31105376899896e-16,2.99916946392733,0.416,0.216,2.42977595008578e-12,"0","Cep164"
1.8786793868365e-16,4.91194315049542,0.122,0.013,3.48175650762409e-12,"0","2810030D12Rik"
5.48868138222103e-16,3.43194943949139,0.328,0.103,1.01721732056702e-11,"0","A430035B10Rik"
3.44632134267138e-15,2.05676881063705,0.449,0.339,6.38706734437287e-11,"0","Ptp4a3"
5.55433367139423e-15,0.290912067093743,0.066,0.191,1.02938465931949e-10,"0","Lrrfip2"
6.26547556638528e-15,1.83467325445108,0.531,0.454,1.16118058671818e-10,"0","Epb41"
8.27912662996876e-15,2.07491731534637,0.48,0.349,1.53437053833211e-10,"0","Cep290"
8.72804019296261e-15,0.403876904383462,0.107,0.251,1.61756768896176e-10,"0","Kpna1"
1.06329874118073e-14,0.327423017300801,0.087,0.222,1.97061155703025e-10,"0","Tnpo3"
1.17999473549088e-14,3.4382705560634,0.241,0.077,2.18688424328524e-10,"0","Mdm1"
1.78741389551693e-14,5.30949253128365,0.133,0.013,3.31261417256154e-10,"0","B230220B15Rik"
1.8593212212963e-14,0.403847009322657,0.094,0.238,3.44588001942844e-10,"0","Ehmt1"
3.2013622882148e-14,2.88445129270367,0.34,0.17,5.93308472874848e-10,"0","Uckl1"
3.57061016304239e-14,2.97484330943147,0.293,0.132,6.61741181516647e-10,"0","Bbs7"
4.71977270348751e-14,5.04986619893168,0.171,0.025,8.74715475137341e-10,"0","Pdia5"
5.78011051695868e-14,4.34732118495959,0.143,0.026,1.07122788210795e-09,"0","Ppp1r42"
8.19614552926037e-14,0.323401233329451,0.097,0.28,1.51899165093782e-09,"0","Fnta"
8.59859718739007e-14,2.88079407158188,0.284,0.098,1.593578016739e-09,"0","Rp1l1"
1.14340404040407e-13,0.315897675104907,0.112,0.303,2.11907070808087e-09,"0","Bag5"
1.46329810474183e-13,1.50156161887875,0.6,0.649,2.71193037751803e-09,"0","Ktn1"
1.52760703302558e-13,1.78332393611913,0.564,0.575,2.83111411430632e-09,"0","Ndufs2"
1.60801047022638e-13,0.406988534198299,0.184,0.427,2.98012580447054e-09,"0","Mrpl51"
1.63805426278167e-13,0.431349601876851,0.092,0.251,3.03580596521327e-09,"0","Mplkip"
1.71431185467747e-13,0.347589924187377,0.191,0.441,3.17713416027375e-09,"0","Wbp4"
1.75752069098269e-13,0.371520033751758,0.18,0.425,3.25721309659822e-09,"0","Ddx39b"
2.09284427467361e-13,0.283060746443362,0.136,0.339,3.8786682942526e-09,"0","Ppil4"
2.26238830551883e-13,2.91146678703537,0.321,0.18,4.19288424661805e-09,"0","Arhgef26"
2.2809779401396e-13,1.05524815768853,0.756,0.697,4.22733641646073e-09,"0","Slc6a6"
2.90553612625667e-13,3.53982028574828,0.232,0.063,5.38483010279148e-09,"0","Pitpnm3"
3.71721505131112e-13,4.81579569446019,0.123,0.014,6.88911465459489e-09,"0","Gm14508"
4.30730751299208e-13,3.29928290696812,0.256,0.086,7.98273301382822e-09,"0","Slc16a6"
5.13831751543738e-13,3.02282933714651,0.261,0.121,9.5228438513601e-09,"0","Dpf3"
5.33168304762204e-13,0.267972423935392,0.132,0.34,9.88120819215793e-09,"0","Acbd3"
6.49976070856542e-13,2.65265265510198,0.35,0.146,1.20460065211843e-08,"0","Gucy2e"
6.80191453787388e-13,2.51891197624807,0.356,0.244,1.26059882130417e-08,"0","Hmgb2"
6.80855144646731e-13,0.303815242607863,0.14,0.363,1.26182883957379e-08,"0","Mrpl53"
8.20432209339798e-13,0.25496815808217,0.286,0.591,1.52050701356945e-08,"0","U2surp"
8.31834527640188e-13,3.22858482027328,0.276,0.093,1.54163893007556e-08,"0","Lbhd1"
9.47876242368038e-13,0.287973582362144,0.189,0.443,1.75669903998068e-08,"0","Eif3g"
1.00960184340312e-12,1.45960872095845,0.553,0.458,1.871095096379e-08,"0","Rims2"
1.04075687626696e-12,1.08247730453291,0.663,0.779,1.92883471878555e-08,"0","Anp32a"
1.07238286220547e-12,3.48018296676713,0.176,0.071,1.9874471585254e-08,"0","Glb1l2"
1.07855792178481e-12,4.12220185497712,0.159,0.04,1.99889139644379e-08,"0","Lrrc2"
1.15228081756405e-12,4.36451685867771,0.18,0.036,2.13552203919145e-08,"0","Spata1"
1.60645243606081e-12,0.403207814739784,0.136,0.332,2.9772382997515e-08,"0","Dhx15"
1.64144900668521e-12,0.277846556859132,0.238,0.521,3.04209744408969e-08,"0","Rbbp6"
1.78238001283067e-12,0.494523749684732,0.167,0.355,3.30328487777907e-08,"0","March7"
1.78303242446014e-12,4.27351616959631,0.115,0.018,3.30449399225197e-08,"0","Gm10097"
1.92842293490215e-12,0.380020778853868,0.183,0.387,3.57394622525416e-08,"0","Suz12"
2.06756063516353e-12,0.506098462075555,0.134,0.316,3.83181012514856e-08,"0","Med31"
2.65472536088271e-12,0.339907677144622,0.214,0.468,4.92000251132392e-08,"0","Fxr1"
2.77929615365987e-12,3.76370318530405,0.191,0.056,5.15086956157783e-08,"0","Polg2"
2.78067467133117e-12,0.276196609490699,0.103,0.294,5.15342436837805e-08,"0","Phb2"
3.0746210978038e-12,0.259816779822338,0.086,0.238,5.69819528055979e-08,"0","Med25"
3.09192714676209e-12,0.327882074483093,0.114,0.283,5.73026858109418e-08,"0","Zc3h14"
3.54658816268078e-12,0.34368301192358,0.084,0.204,6.57289184189628e-08,"0","Nt5c3"
3.71859532081685e-12,0.275158539675497,0.13,0.316,6.89167270806987e-08,"0","Slc30a9"
4.86641294971753e-12,3.41191478695824,0.291,0.119,9.0189231197115e-08,"0","Plekhf2"
5.17431729505971e-12,1.63854674208596,0.574,0.613,9.58956224293416e-08,"0","Tnrc6b"
5.19369540244795e-12,1.23734261744507,0.639,0.742,9.62547568935679e-08,"0","Hnrnpu"
5.5853225959388e-12,0.471959531255582,0.109,0.264,1.03512783670534e-07,"0","Birc2"
6.88928301010103e-12,0.287368975245032,0.097,0.246,1.27679082026202e-07,"0","Ing2"
7.53062433285992e-12,0.297349786863917,0.199,0.471,1.39565060760893e-07,"0","Mrpl14"
7.97331451835324e-12,2.00791878473575,0.408,0.307,1.47769437968641e-07,"0","Amer2"
8.12872586043287e-12,2.01575737432084,0.486,0.288,1.50649676371402e-07,"0","Crx"
8.44682465847406e-12,0.365704994188571,0.094,0.264,1.565450013955e-07,"0","Pex7"
9.07627991446995e-12,2.74160577297493,0.278,0.122,1.68210695654872e-07,"0","Tub"
9.64064569663231e-12,2.71462450054531,0.308,0.115,1.78670086695687e-07,"0","Impg2"
9.97421399124484e-12,0.435918859245824,0.133,0.295,1.84852107899741e-07,"0","Kmt5b"
1.02917596337426e-11,4.86916944225179,0.127,0.016,1.90737181292151e-07,"0","Gm20139"
1.17708987381889e-11,0.50418887568304,0.16,0.336,2.18150066314855e-07,"0","Tigd2"
1.26635791987061e-11,0.293430977976007,0.13,0.294,2.34694113289621e-07,"0","Taf1d"
1.31010982965855e-11,1.89753351314226,0.443,0.297,2.4280265473062e-07,"0","Ppp2r2b"
1.3232388431258e-11,0.53776380223861,0.11,0.247,2.45235854796504e-07,"0","Mafg"
1.3787771587383e-11,0.292112762994099,0.123,0.333,2.5552877082897e-07,"0","Llph"
1.39108817961746e-11,0.317359652870266,0.139,0.324,2.57810372328503e-07,"0","Dut"
1.50192710691197e-11,2.50177257474274,0.328,0.196,2.78352150723996e-07,"0","Kdm4c"
1.50527988834425e-11,0.435402841362031,0.246,0.508,2.78973521706839e-07,"0","Tnrc6a"
1.56320613510628e-11,0.276468948495663,0.092,0.257,2.89708993019247e-07,"0","Atf2"
1.68603141063362e-11,0.549318430346832,0.154,0.329,3.12472201332729e-07,"0","1110038F14Rik"
1.70094942289754e-11,0.321787154705582,0.069,0.199,3.152369565456e-07,"0","Cwc25"
1.74785719340433e-11,0.312151929662068,0.202,0.445,3.23930373653624e-07,"0","Atf7ip"
1.79709841991703e-11,1.14892991228079,0.644,0.719,3.33056250163223e-07,"0","Tax1bp1"
2.71477875151997e-11,1.34133639066499,0.584,0.492,5.03129946019197e-07,"0","Stx3"
2.75855084682639e-11,0.402611864690843,0.069,0.175,5.11242228442335e-07,"0","Pspc1"
2.89536676049603e-11,0.41172856132291,0.113,0.295,5.36598321722729e-07,"0","Taf7"
3.44943544373057e-11,0.317978121861103,0.062,0.193,6.39283870786587e-07,"0","Myg1"
3.94766411108768e-11,0.427812938827834,0.203,0.436,7.3162058970788e-07,"0","Tmem167"
4.30688615279678e-11,2.67857710258144,0.282,0.119,7.98195210697828e-07,"0","Atp8a2"
4.65194560852525e-11,0.285458569978877,0.086,0.234,8.62145079627984e-07,"0","Usp10"
4.76169285746483e-11,0.26095017814896,0.065,0.174,8.82484537273957e-07,"0","Cenpc1"
5.14670556568289e-11,2.76274781908236,0.23,0.107,9.5383894248801e-07,"0","Pla2g7"
5.21900954277598e-11,0.451470942275396,0.068,0.174,9.67239038562672e-07,"0","Chchd6"
5.40936935373093e-11,3.61580667341396,0.157,0.041,1.00251842232695e-06,"0","Frmpd2"
5.9741732056032e-11,0.259621193994329,0.154,0.395,1.10719352019444e-06,"0","Eapp"
6.12391817203539e-11,0.348032018324475,0.183,0.424,1.13494575482332e-06,"0","Dcaf8"
6.23088861572214e-11,0.56833608563104,0.048,0.135,1.15477058715179e-06,"0","Naf1"
6.37811941786661e-11,0.482783030941107,0.115,0.282,1.18205687171322e-06,"0","Crk"
6.42518144852561e-11,0.619389243379265,0.185,0.389,1.19077887785525e-06,"0","Ppp1r10"
6.45514292762213e-11,0.307112699063926,0.169,0.383,1.19633163877621e-06,"0","Mecp2"
6.60386083716104e-11,0.317452056271107,0.08,0.224,1.22389352895105e-06,"0","Lrrc8b"
6.70139442088147e-11,0.396951034144947,0.116,0.274,1.24196942802196e-06,"0","Gtpbp4"
6.9916770537747e-11,0.38547805789669,0.16,0.383,1.29576750837606e-06,"0","Cdk12"
7.10106990344945e-11,0.344953047017175,0.123,0.321,1.31604128520629e-06,"0","Kat6a"
7.15657886341048e-11,0.352687485302772,0.113,0.298,1.32632876075587e-06,"0","Gpatch11"
7.18462078143159e-11,0.406313210765821,0.096,0.231,1.33152576942272e-06,"0","Rpp21"
7.62113446449656e-11,2.60053211719496,0.332,0.15,1.41242485030515e-06,"0","Lrit2"
7.73278531938292e-11,0.294886500925554,0.07,0.208,1.43311710324124e-06,"0","Nicn1"
8.08000940534301e-11,0.371657360681997,0.072,0.224,1.49746814309222e-06,"0","Cbl"
8.08581345589327e-11,0.523861738018193,0.092,0.235,1.4985438077807e-06,"0","Abi1"
8.63163672156678e-11,0.349406341160146,0.071,0.212,1.59970123360797e-06,"0","Clip4"
8.82284674666466e-11,0.439615006698348,0.214,0.43,1.63513818755936e-06,"0","Brd9"
9.2021715186591e-11,0.391442177395986,0.08,0.189,1.70543844755309e-06,"0","Trim26"
9.29844402470128e-11,0.291061754023912,0.074,0.221,1.72328063109789e-06,"0","Ccdc34"
9.54438628005448e-11,0.338791046856359,0.257,0.549,1.7688611092825e-06,"0","Wnk1"
9.73832784073153e-11,4.72259451358246,0.124,0.015,1.80480429872278e-06,"0","Ube4bos1"
1.05506926247941e-10,0.316696800672213,0.112,0.291,1.95535986415309e-06,"0","Ramac"
1.11052730865604e-10,0.302735344263113,0.135,0.358,2.05814026113225e-06,"0","Dph3"
1.18916928431597e-10,0.528297368033336,0.172,0.367,2.20388743462279e-06,"0","Hnrnpab"
1.2221408879492e-10,0.450842268510064,0.179,0.399,2.26499370763626e-06,"0","Dhx9"
1.23310368752816e-10,0.452317865837385,0.153,0.334,2.28531106409594e-06,"0","Usp7"
1.24652755007056e-10,0.311111688201494,0.215,0.455,2.31018950854576e-06,"0","Leng8"
1.32712253711006e-10,0.653079528660559,0.103,0.235,2.45955619802607e-06,"0","Aasdhppt"
1.37291054491452e-10,0.425129178670471,0.08,0.224,2.54441511289008e-06,"0","Zfp330"
1.46637534412195e-10,0.266228711036388,0.235,0.544,2.7176334252612e-06,"0","Sarnp"
1.60405750658765e-10,0.404625154124781,0.094,0.239,2.9727997769589e-06,"0","Cox19"
1.64649318104277e-10,3.8065372418717,0.116,0.024,3.05144581242657e-06,"0","Gm17231"
1.76408478629456e-10,5.17283200380449,0.115,0.012,3.26937833443971e-06,"0","Ccn4"
1.91148668995313e-10,1.02132711875378,0.518,0.67,3.54255828249014e-06,"0","Msi2"
2.07502675097995e-10,0.418554607043412,0.121,0.306,3.84564707759115e-06,"0","March5"
2.1270074003772e-10,0.389083491925245,0.202,0.418,3.94198281511906e-06,"0","Chd2"
2.20614840697434e-10,0.394598481704777,0.152,0.371,4.08865484264555e-06,"0","Ankrd17"
2.38698313257857e-10,0.479400947978157,0.139,0.304,4.42379583960786e-06,"0","Rbm27"
2.4254285350408e-10,0.429646998475536,0.212,0.432,4.49504670399112e-06,"0","Ndufv1"
2.45195764771237e-10,0.298679687912392,0.125,0.313,4.54421310850533e-06,"0","Ubr2"
2.53610348579552e-10,0.336906922708937,0.085,0.202,4.70016059022484e-06,"0","Eef1e1"
2.53851652407566e-10,0.309780092535284,0.098,0.274,4.70463267406942e-06,"0","Tmem128"
2.59673375423034e-10,0.33661582728818,0.141,0.345,4.81252666671508e-06,"0","Mark3"
2.68987986600234e-10,3.78247591550801,0.132,0.03,4.98515435566213e-06,"0","Slco4a1"
2.88678283492412e-10,0.353601319718412,0.225,0.49,5.35007462796487e-06,"0","Mphosph8"
2.90026543969996e-10,0.335969980886519,0.059,0.184,5.37506193939594e-06,"0","Med8"
3.10414306260598e-10,5.11693698864926,0.134,0.014,5.75290833792766e-06,"0","Gramd2"
3.1709974956416e-10,0.358176339023211,0.205,0.389,5.87680965867257e-06,"0","Lpgat1"
3.44629399477892e-10,0.320445237700306,0.092,0.254,6.38701666052376e-06,"0","Ufm1"
3.93095552187363e-10,0.370837274545421,0.066,0.186,7.2852398686884e-06,"0","Unc45a"
3.97181536331897e-10,0.260126704746556,0.039,0.114,7.36096541283904e-06,"0","Tdp2"
4.02572080764811e-10,0.408325159653647,0.118,0.29,7.46086837281424e-06,"0","Rasa2"
4.79249494798188e-10,0.328834577617666,0.103,0.275,8.88193088709482e-06,"0","Mrpl32"
4.99510910851267e-10,0.48097209962846,0.164,0.395,9.25743571080654e-06,"0","Timm17a"
5.21510589944194e-10,0.276081853257543,0.24,0.527,9.66515576343575e-06,"0","Sdha"
5.31755390322852e-10,3.54512688642891,0.214,0.053,9.85502264885342e-06,"0","Samd7"
5.48614550024709e-10,0.353284868137627,0.243,0.508,1.01674734556079e-05,"0","Srsf10"
5.74629210633814e-10,3.90495138807073,0.178,0.04,1.06496031606765e-05,"0","Gucy2f"
6.08906211562713e-10,0.47464508022966,0.116,0.287,1.12848588188918e-05,"0","Atg12"
6.41103906359404e-10,0.444340951403607,0.075,0.197,1.18815786965588e-05,"0","Atg5"
6.41135512774418e-10,0.258325412547102,0.041,0.122,1.18821644582483e-05,"0","Sec16a"
6.53332174881591e-10,0.570860136978401,0.101,0.22,1.21082051970805e-05,"0","Iws1"
6.74907557845948e-10,0.307707140257273,0.073,0.206,1.25080617695589e-05,"0","Zup1"
7.17272900725742e-10,2.91415975619808,0.166,0.077,1.32932186691502e-05,"0","Bbs5"
7.35453313540242e-10,0.433181772816876,0.053,0.138,1.36301562598413e-05,"0","Cog5"
7.63845450231625e-10,0.341870699987462,0.141,0.333,1.41563477291427e-05,"0","Ift43"
7.73109641161422e-10,0.339677197053092,0.05,0.159,1.43280409796446e-05,"0","Cd320"
7.73139364254874e-10,0.367449435509257,0.281,0.567,1.43285918377356e-05,"0","Bptf"
7.74072635861605e-10,0.258294565154737,0.057,0.174,1.43458881604231e-05,"0","Mettl5"
