"category","step","elapsed_seconds"
"core","create_seurat_and_qc_metrics",1.398
"core","normalize_lognormalize",0.946
"core","find_variable_features",1.525
"core","scale_data",0.338000000000001
"core","pca",3.676
"core","umap",6.144
"core","find_neighbors",1.149
"core","find_clusters",0.298000000000002
"markers","find_all_markers_inferred_clusters",8.881
