"category","step","elapsed_seconds"
"core","create_seurat_and_qc_metrics",1.436
"core","normalize_lognormalize",0.988
"core","find_variable_features",1.561
"core","scale_data",0.312999999999999
"core","pca",3.703
"core","umap",6.204
"core","find_neighbors",1.161
"core","find_clusters",0.284000000000002
"markers","find_all_markers_inferred_clusters",9.037
