"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene","lfc","significant"
36.0450499729097,-0.15191306234936,0.211921366690324,-0.716836932121842,0.473474720493403,0.549917553401376,"0610005C13Rik",-0.15191306234936,FALSE
779.219069637182,-0.844607301645862,0.0840727607499997,-10.0461468626848,9.55299006736254e-24,1.78265618221319e-22,"0610009B22Rik",-0.844607301645862,FALSE
27.9787252074106,-0.656438043013687,0.240915988888208,-2.72475914132164,0.00643484106226427,0.012075970632444,"0610009E02Rik",-0.656438043013687,FALSE
43.9030738294895,0.0358736582688415,0.18891895068167,0.189889146321212,0.849395997711588,0.882278709629274,"0610009L18Rik",0.0358736582688415,FALSE
1265.99993153743,0.101072107553514,0.0709655985799252,1.42424089384212,0.154376750796609,0.210648779263739,"0610010F05Rik",0.101072107553514,FALSE
33.3702388853032,-0.926379632749692,0.209300852670012,-4.42606717044886,9.59666523152798e-06,2.81616594992592e-05,"0610010K14Rik",-0.926379632749692,FALSE
856.733861388824,-0.0426582357062826,0.059667677891106,-0.714930381305172,0.474652062808483,0.551059332654802,"0610012G03Rik",-0.0426582357062826,FALSE
12.0604428122726,-0.688056457025966,0.452564987084522,-1.52034840666422,0.128423434027921,0.179364609075998,"0610030E20Rik",-0.688056457025966,FALSE
72.7383471071427,-1.969040712372,0.167111886994699,-11.7827687053433,4.78935960429875e-32,2.01041722924634e-30,"0610038B21Rik",-1.969040712372,TRUE
82.1257408071229,-0.314789057029572,0.188349891786228,-1.67129937821705,0.0946625592032423,0.13745247279365,"0610040B10Rik",-0.314789057029572,FALSE
24.6360335578961,0.448452527432166,0.259117372139782,1.73069263449556,0.08350659963628,0.123181540548168,"0610040F04Rik",0.448452527432166,FALSE
68.6102182842374,1.20631969895363,0.18446336235769,6.53961677557667,6.16766681102397e-11,3.24824998760958e-10,"0610040J01Rik",1.20631969895363,TRUE
7.26304285897411,0.0304200690357591,0.488751641094882,0.0622403414699811,0.950371436900486,0.962029684595017,"0610043K17Rik",0.0304200690357591,FALSE
17.4909921192843,-0.00744080789154149,0.312550534436999,-0.0238067354610181,0.981006767452295,0.98602254570038,"1010001B22Rik",-0.00744080789154149,FALSE
226.939516882941,0.997661237250033,0.114981109483443,8.67674039441839,4.0727333975511e-18,4.32659826690086e-17,"1110002E22Rik",0.997661237250033,FALSE
481.204739103161,-0.800781528730047,0.135001966073746,-5.93162864230151,2.99944419499372e-09,1.32903290541398e-08,"1110002L01Rik",-0.800781528730047,FALSE
16.4203913384396,-0.466053218936243,0.302209574226302,-1.54215239583128,0.123036565000716,0.172761986429163,"1110003F10Rik",-0.466053218936243,FALSE
2446.47633210735,-0.0814791180536152,0.062623787534497,-1.30108895136264,0.19322800917154,0.255940101541089,"1110004F10Rik",-0.0814791180536152,FALSE
16.0584923812353,0.187232473727377,0.32861099322595,0.569769355216421,0.568834142882392,0.640805781953469,"1110006O24Rik",0.187232473727377,FALSE
879.822804506037,-0.0736273225144031,0.0730437748353216,-1.00798901316912,0.313459736709164,0.388498319123624,"1110008P14Rik",-0.0736273225144031,FALSE
486.962132323588,0.00646785546158886,0.0750607882596992,0.0861682325958401,0.931332683471051,0.947364641135188,"1110012L19Rik",0.00646785546158886,FALSE
14.3988980833322,-0.795855919962005,0.337440128224189,-2.35851000931713,0.0183484649612057,0.0314601702767478,"1110013H19Rik",-0.795855919962005,FALSE
51.3299447706459,0.646680544149623,0.20118420372251,3.2143703739364,0.00130730926591107,0.00277818960448081,"1110015O18Rik",0.646680544149623,FALSE
10.6248616537115,0.388815128896881,0.37537233223579,1.0358119006295,0.300289904504538,0.374592389358366,"1110017D15Rik",0.388815128896881,FALSE
241.653200257222,-0.982471687403377,0.18126867524582,-5.41997499607166,5.96073717247395e-08,2.28786237690481e-07,"1110018N20Rik",-0.982471687403377,FALSE
60.4200178481464,0.0601780995858662,0.171053607392238,0.351808421367423,0.724981942488505,0.779303582270005,"1110019D14Rik",0.0601780995858662,FALSE
103.684500079387,-1.01029494477968,0.170818069799569,-5.91445006939324,3.32986227435003e-09,1.46660194004481e-08,"1110020A21Rik",-1.01029494477968,TRUE
48.7654624321729,-0.412919389067841,0.241697895507275,-1.70841118910534,0.0875600725507148,0.128407211795143,"1110025M09Rik",-0.412919389067841,FALSE
768.671419380008,-0.0581072366675298,0.0763657032019068,-0.760907504693532,0.446712315751597,0.523890905448786,"1110032A03Rik",-0.0581072366675298,FALSE
57.7040077134042,0.532664457441081,0.185342899459286,2.8739404584425,0.00405385379734596,0.00789110462218668,"1110032F04Rik",0.532664457441081,FALSE
14.3175372282466,-0.775821274331916,0.34579693291618,-2.2435747702828,0.0248597740746095,0.0414190496141118,"1110035H17Rik",-0.775821274331916,FALSE
205.312851849883,-0.164881723389986,0.117015120280716,-1.40906340133171,0.15881642160984,0.2159202993059,"1110038B12Rik",-0.164881723389986,FALSE
643.367092746226,-0.498634353003897,0.0988617213083147,-5.04375552443431,4.56482470050774e-07,1.58313702058657e-06,"1110038F14Rik",-0.498634353003897,FALSE
34.5147135745613,0.63856521207664,0.216489529645016,2.94963554645674,0.00318148981786255,0.00630361045141812,"1110046J04Rik",0.63856521207664,FALSE
2608.4764040935,-0.56187906224482,0.0401219860085965,-14.0042684358753,1.46783399921855e-44,2.00992027961961e-42,"1110051M20Rik",-0.56187906224482,FALSE
608.238808923527,0.0934365476656701,0.0770110961029602,1.21328681701595,0.225020181351708,0.292126042940902,"1110059E24Rik",0.0934365476656701,FALSE
382.295002418863,-0.230177347803696,0.0791705174507486,-2.90736192228234,0.00364491217784294,0.00715045265201773,"1110059G10Rik",-0.230177347803696,FALSE
210.162901638371,-0.0374721909215686,0.0913973673340842,-0.409992016341091,0.681811804073604,0.742424776235681,"1110065P20Rik",-0.0374721909215686,FALSE
56.1644768729902,-0.462763708041417,0.186511023062063,-2.48116009683475,0.0130955540634727,0.0231307024224047,"1190005I06Rik",-0.462763708041417,FALSE
184.324979683982,-0.146116409730123,0.104627628345315,-1.39653753067858,0.162552687017918,0.220336127849588,"1190007I07Rik",-0.146116409730123,FALSE
3.30015191580346,3.83776580373493,1.25214703784869,3.06494819516451,0.00217707703506698,0.004450310360471,"1200007C13Rik",3.83776580373493,TRUE
599.873693048425,-0.614058391585666,0.100056515791062,-6.13711547649675,8.40333039550804e-10,3.94253603503809e-09,"1300002E11Rik",-0.614058391585666,FALSE
73.0137667007828,-0.580268508997668,0.172994260101235,-3.35426452101994,0.000795762514062326,0.00175671166518873,"1300014J16Rik",-0.580268508997668,FALSE
7.41965187028762,-0.79466452778015,0.436708212032156,-1.81966930294784,0.0688093807614762,0.103594954126411,"1300017J02Rik",-0.79466452778015,FALSE
142.563143838208,-0.695515140230793,0.113873782961415,-6.10777232601875,1.01031332697827e-09,4.7022435787983e-09,"1500002C15Rik",-0.695515140230793,FALSE
7.20547012110623,0.300553737078803,0.504124733169586,0.596189231163347,0.551048818865932,0.624490542156569,"1500002F19Rik",0.300553737078803,FALSE
1094.84059834389,0.392833052144821,0.072803705497247,5.39578376487547,6.82250727173264e-08,2.59652830899466e-07,"1500004A13Rik",0.392833052144821,FALSE
1616.23081035398,0.507159230334439,0.0646746979670691,7.84169460818624,4.44506360894445e-15,3.5444473074535e-14,"1500009C09Rik",0.507159230334439,FALSE
152.427286197653,0.398439471964516,0.123126791181527,3.23600954870246,0.0012121332928699,0.00259174095734783,"1500009L16Rik",0.398439471964516,FALSE
2635.96502255399,0.0782970942703816,0.0626747137564108,1.24926129817981,0.211569518356201,0.276982248909559,"1500011B03Rik",0.0782970942703816,FALSE
29.5758419247117,-0.657057630457884,0.236426586049969,-2.77911905524455,0.00545065438301688,0.0103661631010345,"1500012K07Rik",-0.657057630457884,FALSE
